order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved
770,4,11,2,1680.99,0.05,DB,2024-05-02 09:21:45.429200
771,1,13,2,269.99,0.2,DB,2024-05-02 09:21:45.429200
772,1,103,1,551.99,0.07,DB,2024-05-02 09:21:45.429200
773,1,92,1,209.99,0.1,DB,2024-05-02 09:21:45.429200
773,2,14,1,269.99,0.05,DB,2024-05-02 09:21:45.429200
773,3,17,2,429.0,0.2,DB,2024-05-02 09:21:45.429200
773,4,33,2,469.99,0.07,DB,2024-05-02 09:21:45.429200
774,1,65,1,346.99,0.05,DB,2024-05-02 09:21:45.429200
774,2,36,2,832.99,0.05,DB,2024-05-02 09:21:45.429200
774,3,20,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
774,4,73,1,749.99,0.05,DB,2024-05-02 09:21:45.429200
774,5,58,2,4999.99,0.1,DB,2024-05-02 09:21:45.429200
775,1,39,1,1499.99,0.07,DB,2024-05-02 09:21:45.429200
776,1,28,1,2499.99,0.2,DB,2024-05-02 09:21:45.429200
776,2,42,2,2299.99,0.2,DB,2024-05-02 09:21:45.429200
776,3,71,1,416.99,0.1,DB,2024-05-02 09:21:45.429200
776,4,35,1,832.99,0.1,DB,2024-05-02 09:21:45.429200
777,1,5,1,1320.99,0.2,DB,2024-05-02 09:21:45.429200
777,2,7,2,3999.99,0.2,DB,2024-05-02 09:21:45.429200
777,3,2,1,749.99,0.2,DB,2024-05-02 09:21:45.429200
778,1,64,1,489.99,0.1,DB,2024-05-02 09:21:45.429200
778,2,85,1,329.99,0.05,DB,2024-05-02 09:21:45.429200
779,1,101,1,339.99,0.05,DB,2024-05-02 09:21:45.429200
779,2,90,2,209.99,0.2,DB,2024-05-02 09:21:45.429200
779,3,47,1,5299.99,0.2,DB,2024-05-02 09:21:45.429200
779,4,8,1,1799.99,0.2,DB,2024-05-02 09:21:45.429200
779,5,85,1,329.99,0.2,DB,2024-05-02 09:21:45.429200
780,1,32,1,469.99,0.1,DB,2024-05-02 09:21:45.429200
781,1,109,2,416.99,0.05,DB,2024-05-02 09:21:45.429200
781,2,7,2,3999.99,0.2,DB,2024-05-02 09:21:45.429200
781,3,57,2,1999.99,0.1,DB,2024-05-02 09:21:45.429200
782,1,20,2,599.99,0.07,DB,2024-05-02 09:21:45.429200
782,2,57,1,1999.99,0.07,DB,2024-05-02 09:21:45.429200
782,3,99,1,299.99,0.07,DB,2024-05-02 09:21:45.429200
782,4,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200
783,1,92,1,209.99,0.2,DB,2024-05-02 09:21:45.429200
783,2,22,2,269.99,0.05,DB,2024-05-02 09:21:45.429200
783,3,94,1,249.99,0.05,DB,2024-05-02 09:21:45.429200
783,4,29,1,999.99,0.1,DB,2024-05-02 09:21:45.429200
784,1,22,1,269.99,0.07,DB,2024-05-02 09:21:45.429200
784,2,72,2,619.99,0.1,DB,2024-05-02 09:21:45.429200
784,3,16,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
785,1,59,2,2599.99,0.2,DB,2024-05-02 09:21:45.429200
785,2,40,1,4999.99,0.07,DB,2024-05-02 09:21:45.429200
785,3,25,1,499.99,0.07,DB,2024-05-02 09:21:45.429200
786,1,80,1,761.99,0.05,DB,2024-05-02 09:21:45.429200
787,1,51,2,6499.99,0.07,DB,2024-05-02 09:21:45.429200
787,2,66,2,250.99,0.1,DB,2024-05-02 09:21:45.429200
788,1,48,1,1499.99,0.2,DB,2024-05-02 09:21:45.429200
788,2,19,1,449.0,0.1,DB,2024-05-02 09:21:45.429200
788,3,13,1,269.99,0.05,DB,2024-05-02 09:21:45.429200
789,1,100,2,489.99,0.2,DB,2024-05-02 09:21:45.429200
789,2,93,2,209.99,0.07,DB,2024-05-02 09:21:45.429200
790,1,62,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200
790,2,91,1,349.99,0.1,DB,2024-05-02 09:21:45.429200
791,1,54,1,3199.99,0.2,DB,2024-05-02 09:21:45.429200
791,2,25,2,499.99,0.07,DB,2024-05-02 09:21:45.429200
792,1,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200
792,2,39,1,1499.99,0.2,DB,2024-05-02 09:21:45.429200
792,3,56,1,5499.99,0.2,DB,2024-05-02 09:21:45.429200
792,4,30,1,999.99,0.05,DB,2024-05-02 09:21:45.429200
792,5,2,1,749.99,0.2,DB,2024-05-02 09:21:45.429200
793,1,60,1,1559.99,0.05,DB,2024-05-02 09:21:45.429200
793,2,95,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
793,3,75,2,599.99,0.05,DB,2024-05-02 09:21:45.429200
794,1,41,2,1469.99,0.05,DB,2024-05-02 09:21:45.429200
794,2,68,1,449.99,0.2,DB,2024-05-02 09:21:45.429200
794,3,17,1,429.0,0.07,DB,2024-05-02 09:21:45.429200
794,4,28,1,2499.99,0.1,DB,2024-05-02 09:21:45.429200
795,1,95,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
795,2,99,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
796,1,6,2,469.99,0.2,DB,2024-05-02 09:21:45.429200
797,1,11,1,1680.99,0.07,DB,2024-05-02 09:21:45.429200
797,2,69,1,416.99,0.05,DB,2024-05-02 09:21:45.429200
797,3,74,1,439.99,0.1,DB,2024-05-02 09:21:45.429200
797,4,54,2,3199.99,0.05,DB,2024-05-02 09:21:45.429200
797,5,62,2,3499.99,0.1,DB,2024-05-02 09:21:45.429200
798,1,23,1,299.99,0.1,DB,2024-05-02 09:21:45.429200
798,2,90,1,209.99,0.05,DB,2024-05-02 09:21:45.429200
798,3,91,2,349.99,0.07,DB,2024-05-02 09:21:45.429200
798,4,42,1,2299.99,0.2,DB,2024-05-02 09:21:45.429200
798,5,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200
799,1,5,2,1320.99,0.1,DB,2024-05-02 09:21:45.429200
799,2,34,2,469.99,0.05,DB,2024-05-02 09:21:45.429200
799,3,29,2,999.99,0.07,DB,2024-05-02 09:21:45.429200
799,4,63,1,3499.99,0.1,DB,2024-05-02 09:21:45.429200
799,5,58,2,4999.99,0.07,DB,2024-05-02 09:21:45.429200
800,1,65,2,346.99,0.1,DB,2024-05-02 09:21:45.429200
800,2,54,1,3199.99,0.07,DB,2024-05-02 09:21:45.429200
800,3,6,2,469.99,0.05,DB,2024-05-02 09:21:45.429200
800,4,52,1,875.99,0.1,DB,2024-05-02 09:21:45.429200
800,5,95,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
801,1,101,1,339.99,0.07,DB,2024-05-02 09:21:45.429200
802,1,30,1,999.99,0.05,DB,2024-05-02 09:21:45.429200
802,2,36,2,832.99,0.2,DB,2024-05-02 09:21:45.429200
802,3,40,1,4999.99,0.1,DB,2024-05-02 09:21:45.429200
802,4,28,1,2499.99,0.05,DB,2024-05-02 09:21:45.429200
803,1,111,1,470.99,0.07,DB,2024-05-02 09:21:45.429200
803,2,52,2,875.99,0.05,DB,2024-05-02 09:21:45.429200
803,3,102,1,489.99,0.07,DB,2024-05-02 09:21:45.429200
804,1,89,2,209.99,0.2,DB,2024-05-02 09:21:45.429200
804,2,53,1,749.99,0.07,DB,2024-05-02 09:21:45.429200
804,3,50,2,5999.99,0.05,DB,2024-05-02 09:21:45.429200
805,1,24,1,549.99,0.05,DB,2024-05-02 09:21:45.429200
805,2,33,2,469.99,0.2,DB,2024-05-02 09:21:45.429200
805,3,62,2,3499.99,0.2,DB,2024-05-02 09:21:45.429200
805,4,32,1,469.99,0.07,DB,2024-05-02 09:21:45.429200
805,5,6,2,469.99,0.05,DB,2024-05-02 09:21:45.429200
806,1,93,2,209.99,0.1,DB,2024-05-02 09:21:45.429200
806,2,97,1,349.99,0.2,DB,2024-05-02 09:21:45.429200
806,3,77,2,799.99,0.1,DB,2024-05-02 09:21:45.429200
806,4,82,2,659.99,0.2,DB,2024-05-02 09:21:45.429200
806,5,91,2,349.99,0.07,DB,2024-05-02 09:21:45.429200
807,1,21,2,269.99,0.2,DB,2024-05-02 09:21:45.429200
807,2,6,1,469.99,0.07,DB,2024-05-02 09:21:45.429200
807,3,3,2,999.99,0.07,DB,2024-05-02 09:21:45.429200
807,4,9,2,2999.99,0.2,DB,2024-05-02 09:21:45.429200
807,5,16,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
808,1,96,2,349.99,0.05,DB,2024-05-02 09:21:45.429200
808,2,18,1,449.0,0.05,DB,2024-05-02 09:21:45.429200
808,3,85,1,329.99,0.05,DB,2024-05-02 09:21:45.429200
808,4,19,2,449.0,0.05,DB,2024-05-02 09:21:45.429200
809,1,78,1,647.99,0.1,DB,2024-05-02 09:21:45.429200
809,2,26,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
809,3,92,2,209.99,0.1,DB,2024-05-02 09:21:45.429200
810,1,103,2,551.99,0.05,DB,2024-05-02 09:21:45.429200
810,2,100,1,489.99,0.2,DB,2024-05-02 09:21:45.429200
810,3,56,1,5499.99,0.05,DB,2024-05-02 09:21:45.429200
810,4,22,1,269.99,0.2,DB,2024-05-02 09:21:45.429200
811,1,45,2,869.99,0.07,DB,2024-05-02 09:21:45.429200
811,2,54,1,3199.99,0.2,DB,2024-05-02 09:21:45.429200
811,3,70,1,659.99,0.07,DB,2024-05-02 09:21:45.429200
811,4,66,1,250.99,0.1,DB,2024-05-02 09:21:45.429200
812,1,76,2,299.99,0.1,DB,2024-05-02 09:21:45.429200
812,2,40,1,4999.99,0.2,DB,2024-05-02 09:21:45.429200
813,1,96,2,349.99,0.1,DB,2024-05-02 09:21:45.429200
813,2,85,2,329.99,0.2,DB,2024-05-02 09:21:45.429200
813,3,33,2,469.99,0.2,DB,2024-05-02 09:21:45.429200
813,4,26,2,599.99,0.07,DB,2024-05-02 09:21:45.429200
813,5,71,2,416.99,0.05,DB,2024-05-02 09:21:45.429200
814,1,69,2,416.99,0.1,DB,2024-05-02 09:21:45.429200
814,2,100,1,489.99,0.1,DB,2024-05-02 09:21:45.429200
814,3,65,1,346.99,0.2,DB,2024-05-02 09:21:45.429200
815,1,105,2,533.99,0.2,DB,2024-05-02 09:21:45.429200
815,2,102,2,489.99,0.2,DB,2024-05-02 09:21:45.429200
815,4,23,1,299.99,0.07,DB,2024-05-02 09:21:45.429200
816,1,75,2,599.99,0.1,DB,2024-05-02 09:21:45.429200
816,2,64,2,489.99,0.2,DB,2024-05-02 09:21:45.429200
817,1,85,1,329.99,0.05,DB,2024-05-02 09:21:45.429200
817,2,105,2,533.99,0.07,DB,2024-05-02 09:21:45.429200
817,3,48,2,1499.99,0.05,DB,2024-05-02 09:21:45.429200
818,1,103,1,551.99,0.05,DB,2024-05-02 09:21:45.429200
818,2,44,2,539.99,0.07,DB,2024-05-02 09:21:45.429200
818,3,19,2,449.0,0.05,DB,2024-05-02 09:21:45.429200
818,4,48,2,1499.99,0.05,DB,2024-05-02 09:21:45.429200
819,1,94,1,249.99,0.2,DB,2024-05-02 09:21:45.429200
820,1,107,1,416.99,0.05,DB,2024-05-02 09:21:45.429200
821,1,102,1,489.99,0.07,DB,2024-05-02 09:21:45.429200
821,2,70,2,659.99,0.2,DB,2024-05-02 09:21:45.429200
821,3,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200
821,4,107,1,416.99,0.05,DB,2024-05-02 09:21:45.429200
822,1,53,1,749.99,0.05,DB,2024-05-02 09:21:45.429200
822,2,72,1,619.99,0.2,DB,2024-05-02 09:21:45.429200
823,1,56,2,5499.99,0.07,DB,2024-05-02 09:21:45.429200
823,3,81,1,1099.99,0.2,DB,2024-05-02 09:21:45.429200
824,1,92,2,209.99,0.1,DB,2024-05-02 09:21:45.429200
825,1,19,1,449.0,0.1,DB,2024-05-02 09:21:45.429200
825,2,30,2,999.99,0.2,DB,2024-05-02 09:21:45.429200
826,1,45,2,869.99,0.2,DB,2024-05-02 09:21:45.429200
826,2,36,1,832.99,0.1,DB,2024-05-02 09:21:45.429200
827,1,43,1,5299.99,0.05,DB,2024-05-02 09:21:45.429200
827,2,41,1,1469.99,0.2,DB,2024-05-02 09:21:45.429200
827,3,28,1,2499.99,0.2,DB,2024-05-02 09:21:45.429200
827,4,108,1,449.99,0.2,DB,2024-05-02 09:21:45.429200
828,1,25,2,499.99,0.2,DB,2024-05-02 09:21:45.429200
828,2,24,1,549.99,0.2,DB,2024-05-02 09:21:45.429200
828,3,55,2,2699.99,0.07,DB,2024-05-02 09:21:45.429200
829,1,103,1,551.99,0.2,DB,2024-05-02 09:21:45.429200
829,2,105,2,533.99,0.1,DB,2024-05-02 09:21:45.429200
830,1,85,2,329.99,0.2,DB,2024-05-02 09:21:45.429200
830,2,100,2,489.99,0.07,DB,2024-05-02 09:21:45.429200
830,3,96,2,349.99,0.2,DB,2024-05-02 09:21:45.429200
831,1,67,1,250.99,0.2,DB,2024-05-02 09:21:45.429200
831,2,11,1,1680.99,0.2,DB,2024-05-02 09:21:45.429200
831,3,68,1,449.99,0.1,DB,2024-05-02 09:21:45.429200
832,1,54,1,3199.99,0.05,DB,2024-05-02 09:21:45.429200
832,2,45,1,869.99,0.2,DB,2024-05-02 09:21:45.429200
832,3,27,1,999.99,0.07,DB,2024-05-02 09:21:45.429200
832,4,16,2,599.99,0.1,DB,2024-05-02 09:21:45.429200
833,1,20,2,599.99,0.05,DB,2024-05-02 09:21:45.429200
834,1,54,1,3199.99,0.07,DB,2024-05-02 09:21:45.429200
834,2,21,1,269.99,0.05,DB,2024-05-02 09:21:45.429200
834,3,78,1,647.99,0.2,DB,2024-05-02 09:21:45.429200
835,1,65,2,346.99,0.07,DB,2024-05-02 09:21:45.429200
835,2,82,1,659.99,0.2,DB,2024-05-02 09:21:45.429200
835,3,2,1,749.99,0.05,DB,2024-05-02 09:21:45.429200
836,1,108,2,449.99,0.2,DB,2024-05-02 09:21:45.429200
837,1,51,1,6499.99,0.05,DB,2024-05-02 09:21:45.429200
837,2,97,1,349.99,0.1,DB,2024-05-02 09:21:45.429200
838,1,28,1,2499.99,0.1,DB,2024-05-02 09:21:45.429200
838,2,10,1,1549.0,0.1,DB,2024-05-02 09:21:45.429200
838,3,100,2,489.99,0.05,DB,2024-05-02 09:21:45.429200
838,4,65,2,346.99,0.07,DB,2024-05-02 09:21:45.429200
839,1,55,1,2699.99,0.07,DB,2024-05-02 09:21:45.429200
839,2,85,1,329.99,0.1,DB,2024-05-02 09:21:45.429200
839,3,58,2,4999.99,0.05,DB,2024-05-02 09:21:45.429200
840,1,27,1,999.99,0.07,DB,2024-05-02 09:21:45.429200
840,2,43,1,5299.99,0.07,DB,2024-05-02 09:21:45.429200
840,3,106,2,449.99,0.2,DB,2024-05-02 09:21:45.429200
841,1,22,2,269.99,0.1,DB,2024-05-02 09:21:45.429200
841,2,9,1,2999.99,0.2,DB,2024-05-02 09:21:45.429200
841,3,11,1,1680.99,0.2,DB,2024-05-02 09:21:45.429200
841,4,90,2,209.99,0.07,DB,2024-05-02 09:21:45.429200
841,5,100,1,489.99,0.1,DB,2024-05-02 09:21:45.429200
842,1,81,2,1099.99,0.07,DB,2024-05-02 09:21:45.429200
842,2,42,1,2299.99,0.1,DB,2024-05-02 09:21:45.429200
843,1,72,1,619.99,0.1,DB,2024-05-02 09:21:45.429200
843,2,75,2,599.99,0.1,DB,2024-05-02 09:21:45.429200
843,3,81,1,1099.99,0.1,DB,2024-05-02 09:21:45.429200
843,4,23,2,299.99,0.07,DB,2024-05-02 09:21:45.429200
844,1,79,2,402.99,0.07,DB,2024-05-02 09:21:45.429200
844,2,12,1,549.99,0.1,DB,2024-05-02 09:21:45.429200
844,4,48,1,1499.99,0.2,DB,2024-05-02 09:21:45.429200
844,5,63,2,3499.99,0.05,DB,2024-05-02 09:21:45.429200
845,1,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200
845,2,75,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
845,3,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200
845,4,73,2,749.99,0.2,DB,2024-05-02 09:21:45.429200
846,1,46,2,1409.99,0.05,DB,2024-05-02 09:21:45.429200
846,2,47,1,5299.99,0.07,DB,2024-05-02 09:21:45.429200
846,3,71,1,416.99,0.1,DB,2024-05-02 09:21:45.429200
846,4,72,2,619.99,0.05,DB,2024-05-02 09:21:45.429200
846,5,103,2,551.99,0.07,DB,2024-05-02 09:21:45.429200
847,1,61,2,4999.99,0.05,DB,2024-05-02 09:21:45.429200
848,1,93,1,209.99,0.07,DB,2024-05-02 09:21:45.429200
848,2,100,2,489.99,0.2,DB,2024-05-02 09:21:45.429200
848,4,41,2,1469.99,0.07,DB,2024-05-02 09:21:45.429200
849,1,109,1,416.99,0.2,DB,2024-05-02 09:21:45.429200
850,1,101,2,339.99,0.07,DB,2024-05-02 09:21:45.429200
850,2,5,2,1320.99,0.07,DB,2024-05-02 09:21:45.429200
850,3,37,1,379.99,0.07,DB,2024-05-02 09:21:45.429200
851,1,30,1,999.99,0.2,DB,2024-05-02 09:21:45.429200
851,2,93,1,209.99,0.05,DB,2024-05-02 09:21:45.429200
852,1,46,2,1409.99,0.07,DB,2024-05-02 09:21:45.429200
853,1,99,1,299.99,0.05,DB,2024-05-02 09:21:45.429200
853,2,58,2,4999.99,0.2,DB,2024-05-02 09:21:45.429200
853,3,42,2,2299.99,0.2,DB,2024-05-02 09:21:45.429200
853,4,45,1,869.99,0.2,DB,2024-05-02 09:21:45.429200
853,5,6,1,469.99,0.05,DB,2024-05-02 09:21:45.429200
855,1,18,1,449.0,0.1,DB,2024-05-02 09:21:45.429200
855,2,93,2,209.99,0.2,DB,2024-05-02 09:21:45.429200
855,3,89,1,209.99,0.2,DB,2024-05-02 09:21:45.429200
856,1,38,2,549.99,0.05,DB,2024-05-02 09:21:45.429200
857,1,29,1,999.99,0.2,DB,2024-05-02 09:21:45.429200
858,1,45,2,869.99,0.2,DB,2024-05-02 09:21:45.429200
858,2,5,1,1320.99,0.2,DB,2024-05-02 09:21:45.429200
858,3,14,1,269.99,0.07,DB,2024-05-02 09:21:45.429200
858,4,73,2,749.99,0.07,DB,2024-05-02 09:21:45.429200
859,1,38,2,549.99,0.07,DB,2024-05-02 09:21:45.429200
859,2,13,1,269.99,0.1,DB,2024-05-02 09:21:45.429200
859,3,14,2,269.99,0.1,DB,2024-05-02 09:21:45.429200
859,4,71,2,416.99,0.1,DB,2024-05-02 09:21:45.429200
859,5,36,2,832.99,0.1,DB,2024-05-02 09:21:45.429200
860,1,6,1,469.99,0.05,DB,2024-05-02 09:21:45.429200
860,2,24,2,549.99,0.2,DB,2024-05-02 09:21:45.429200
860,3,25,1,499.99,0.2,DB,2024-05-02 09:21:45.429200
860,4,58,2,4999.99,0.07,DB,2024-05-02 09:21:45.429200
860,5,95,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
861,1,14,2,269.99,0.07,DB,2024-05-02 09:21:45.429200
861,2,62,1,3499.99,0.2,DB,2024-05-02 09:21:45.429200
862,1,85,1,329.99,0.05,DB,2024-05-02 09:21:45.429200
862,2,99,1,299.99,0.2,DB,2024-05-02 09:21:45.429200
862,3,49,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200
863,1,93,2,209.99,0.1,DB,2024-05-02 09:21:45.429200
864,1,37,1,379.99,0.1,DB,2024-05-02 09:21:45.429200
864,2,65,2,346.99,0.05,DB,2024-05-02 09:21:45.429200
864,3,13,1,269.99,0.2,DB,2024-05-02 09:21:45.429200
865,1,109,2,416.99,0.1,DB,2024-05-02 09:21:45.429200
865,2,34,1,469.99,0.05,DB,2024-05-02 09:21:45.429200
866,2,67,2,250.99,0.07,DB,2024-05-02 09:21:45.429200
866,3,80,1,761.99,0.07,DB,2024-05-02 09:21:45.429200
866,4,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200
867,1,101,1,339.99,0.05,DB,2024-05-02 09:21:45.429200
868,1,46,1,1409.99,0.07,DB,2024-05-02 09:21:45.429200
869,1,7,1,3999.99,0.2,DB,2024-05-02 09:21:45.429200
869,2,106,2,449.99,0.05,DB,2024-05-02 09:21:45.429200
869,3,33,1,469.99,0.05,DB,2024-05-02 09:21:45.429200
869,4,55,2,2699.99,0.05,DB,2024-05-02 09:21:45.429200
869,5,65,2,346.99,0.2,DB,2024-05-02 09:21:45.429200
870,1,63,1,3499.99,0.07,DB,2024-05-02 09:21:45.429200
871,1,106,1,449.99,0.2,DB,2024-05-02 09:21:45.429200
871,2,38,1,549.99,0.1,DB,2024-05-02 09:21:45.429200
871,3,30,2,999.99,0.2,DB,2024-05-02 09:21:45.429200
871,4,107,2,416.99,0.05,DB,2024-05-02 09:21:45.429200
872,1,62,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200
872,2,53,1,749.99,0.1,DB,2024-05-02 09:21:45.429200
873,1,32,2,469.99,0.1,DB,2024-05-02 09:21:45.429200
874,1,56,1,5499.99,0.05,DB,2024-05-02 09:21:45.429200
874,2,27,2,999.99,0.05,DB,2024-05-02 09:21:45.429200
874,3,73,1,749.99,0.1,DB,2024-05-02 09:21:45.429200
874,4,77,2,799.99,0.07,DB,2024-05-02 09:21:45.429200
875,1,5,2,1320.99,0.1,DB,2024-05-02 09:21:45.429200
875,2,15,2,529.99,0.05,DB,2024-05-02 09:21:45.429200
875,3,14,1,269.99,0.07,DB,2024-05-02 09:21:45.429200
875,4,111,1,470.99,0.2,DB,2024-05-02 09:21:45.429200
876,1,17,2,429.0,0.2,DB,2024-05-02 09:21:45.429200
876,2,66,2,250.99,0.2,DB,2024-05-02 09:21:45.429200
876,3,96,1,349.99,0.07,DB,2024-05-02 09:21:45.429200
876,4,107,2,416.99,0.05,DB,2024-05-02 09:21:45.429200
877,1,73,1,749.99,0.07,DB,2024-05-02 09:21:45.429200
877,2,103,1,551.99,0.1,DB,2024-05-02 09:21:45.429200
878,1,103,1,551.99,0.2,DB,2024-05-02 09:21:45.429200
878,2,13,1,269.99,0.1,DB,2024-05-02 09:21:45.429200
878,3,6,2,469.99,0.2,DB,2024-05-02 09:21:45.429200
878,4,18,2,449.0,0.05,DB,2024-05-02 09:21:45.429200
879,1,100,2,489.99,0.2,DB,2024-05-02 09:21:45.429200
879,2,2,2,749.99,0.07,DB,2024-05-02 09:21:45.429200
879,4,82,1,659.99,0.07,DB,2024-05-02 09:21:45.429200
880,1,28,2,2499.99,0.2,DB,2024-05-02 09:21:45.429200
880,2,95,1,299.99,0.1,DB,2024-05-02 09:21:45.429200
880,3,5,1,1320.99,0.07,DB,2024-05-02 09:21:45.429200
880,4,26,1,599.99,0.1,DB,2024-05-02 09:21:45.429200
880,5,66,1,250.99,0.2,DB,2024-05-02 09:21:45.429200
881,1,98,1,489.99,0.07,DB,2024-05-02 09:21:45.429200
881,2,50,1,5999.99,0.2,DB,2024-05-02 09:21:45.429200
881,3,64,2,489.99,0.05,DB,2024-05-02 09:21:45.429200
881,4,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200
882,1,63,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200
882,2,108,2,449.99,0.2,DB,2024-05-02 09:21:45.429200
882,3,57,2,1999.99,0.07,DB,2024-05-02 09:21:45.429200
883,1,44,1,539.99,0.05,DB,2024-05-02 09:21:45.429200
883,2,5,2,1320.99,0.05,DB,2024-05-02 09:21:45.429200
884,1,49,2,3499.99,0.05,DB,2024-05-02 09:21:45.429200
884,2,69,2,416.99,0.07,DB,2024-05-02 09:21:45.429200
884,3,46,2,1409.99,0.2,DB,2024-05-02 09:21:45.429200
884,4,10,1,1549.0,0.1,DB,2024-05-02 09:21:45.429200
884,5,21,2,269.99,0.05,DB,2024-05-02 09:21:45.429200
885,1,106,1,449.99,0.07,DB,2024-05-02 09:21:45.429200
885,2,43,1,5299.99,0.1,DB,2024-05-02 09:21:45.429200
886,1,47,1,5299.99,0.05,DB,2024-05-02 09:21:45.429200
886,2,30,1,999.99,0.05,DB,2024-05-02 09:21:45.429200
887,1,50,2,5999.99,0.05,DB,2024-05-02 09:21:45.429200
887,2,70,1,659.99,0.1,DB,2024-05-02 09:21:45.429200
888,1,33,2,469.99,0.1,DB,2024-05-02 09:21:45.429200
888,2,26,2,599.99,0.2,DB,2024-05-02 09:21:45.429200
889,1,12,2,549.99,0.1,DB,2024-05-02 09:21:45.429200
890,1,16,2,599.99,0.1,DB,2024-05-02 09:21:45.429200
890,2,105,2,533.99,0.1,DB,2024-05-02 09:21:45.429200
890,3,52,1,875.99,0.05,DB,2024-05-02 09:21:45.429200
890,4,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200
890,5,65,2,346.99,0.1,DB,2024-05-02 09:21:45.429200
891,1,107,2,416.99,0.1,DB,2024-05-02 09:21:45.429200
891,2,32,1,469.99,0.05,DB,2024-05-02 09:21:45.429200
891,3,35,2,832.99,0.1,DB,2024-05-02 09:21:45.429200
891,4,50,1,5999.99,0.1,DB,2024-05-02 09:21:45.429200
892,1,36,1,832.99,0.1,DB,2024-05-02 09:21:45.429200
892,2,9,2,2999.99,0.2,DB,2024-05-02 09:21:45.429200
892,3,50,2,5999.99,0.07,DB,2024-05-02 09:21:45.429200
893,1,67,2,250.99,0.05,DB,2024-05-02 09:21:45.429200
893,2,45,1,869.99,0.07,DB,2024-05-02 09:21:45.429200
894,1,101,2,339.99,0.2,DB,2024-05-02 09:21:45.429200
895,1,106,1,449.99,0.07,DB,2024-05-02 09:21:45.429200
896,1,91,2,349.99,0.05,DB,2024-05-02 09:21:45.429200
896,2,10,1,1549.0,0.05,DB,2024-05-02 09:21:45.429200
897,1,105,1,533.99,0.05,DB,2024-05-02 09:21:45.429200
897,2,96,1,349.99,0.05,DB,2024-05-02 09:21:45.429200
898,1,45,2,869.99,0.2,DB,2024-05-02 09:21:45.429200
898,2,16,1,599.99,0.07,DB,2024-05-02 09:21:45.429200
898,3,57,2,1999.99,0.2,DB,2024-05-02 09:21:45.429200
898,4,69,2,416.99,0.07,DB,2024-05-02 09:21:45.429200
899,1,59,2,2599.99,0.1,DB,2024-05-02 09:21:45.429200
899,2,17,1,429.0,0.1,DB,2024-05-02 09:21:45.429200
899,3,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200
900,1,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200
900,2,108,1,449.99,0.07,DB,2024-05-02 09:21:45.429200
900,3,89,1,209.99,0.2,DB,2024-05-02 09:21:45.429200
900,4,61,2,4999.99,0.05,DB,2024-05-02 09:21:45.429200
900,5,28,2,2499.99,0.07,DB,2024-05-02 09:21:45.429200
901,1,50,1,5999.99,0.2,DB,2024-05-02 09:21:45.429200
901,2,43,1,5299.99,0.07,DB,2024-05-02 09:21:45.429200
902,1,38,2,549.99,0.07,DB,2024-05-02 09:21:45.429200
902,2,92,1,209.99,0.07,DB,2024-05-02 09:21:45.429200
902,3,12,1,549.99,0.2,DB,2024-05-02 09:21:45.429200
902,4,76,2,299.99,0.05,DB,2024-05-02 09:21:45.429200
903,1,31,2,1632.99,0.07,DB,2024-05-02 09:21:45.429200
903,2,48,2,1499.99,0.05,DB,2024-05-02 09:21:45.429200
904,1,36,2,832.99,0.1,DB,2024-05-02 09:21:45.429200
904,2,51,2,6499.99,0.07,DB,2024-05-02 09:21:45.429200
904,3,92,2,209.99,0.2,DB,2024-05-02 09:21:45.429200
904,4,13,1,269.99,0.2,DB,2024-05-02 09:21:45.429200
905,1,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200
905,2,62,2,3499.99,0.05,DB,2024-05-02 09:21:45.429200
905,3,42,2,2299.99,0.2,DB,2024-05-02 09:21:45.429200
905,4,20,1,599.99,0.2,DB,2024-05-02 09:21:45.429200
906,1,23,2,299.99,0.2,DB,2024-05-02 09:21:45.429200
