order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timestamp_saved
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,DB,2024-05-02 09:21:33.704821
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,DB,2024-05-02 09:21:33.704821
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,DB,2024-05-02 09:21:33.704821
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,DB,2024-05-02 09:21:33.704821
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,DB,2024-05-02 09:21:33.704821
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,DB,2024-05-02 09:21:33.704821
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,DB,2024-05-02 09:21:33.704821
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,DB,2024-05-02 09:21:33.704821
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,DB,2024-05-02 09:21:33.704821
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,DB,2024-05-02 09:21:33.704821
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,DB,2024-05-02 09:21:33.704821
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,DB,2024-05-02 09:21:33.704821
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,DB,2024-05-02 09:21:33.704821
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,DB,2024-05-02 09:21:33.704821
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,DB,2024-05-02 09:21:33.704821
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,DB,2024-05-02 09:21:33.704821
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,DB,2024-05-02 09:21:33.704821
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,DB,2024-05-02 09:21:33.704821
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,DB,2024-05-02 09:21:33.704821
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,DB,2024-05-02 09:21:33.704821
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,DB,2024-05-02 09:21:33.704821
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,DB,2024-05-02 09:21:33.704821
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,DB,2024-05-02 09:21:33.704821
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,DB,2024-05-02 09:21:33.704821
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,DB,2024-05-02 09:21:33.704821
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,DB,2024-05-02 09:21:33.704821
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,DB,2024-05-02 09:21:33.704821
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,DB,2024-05-02 09:21:33.704821
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,DB,2024-05-02 09:21:33.704821
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,DB,2024-05-02 09:21:33.704821
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,DB,2024-05-02 09:21:33.704821
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,DB,2024-05-02 09:21:33.704821
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,DB,2024-05-02 09:21:33.704821
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,DB,2024-05-02 09:21:33.704821
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,DB,2024-05-02 09:21:33.704821
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,DB,2024-05-02 09:21:33.704821
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,DB,2024-05-02 09:21:33.704821
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,DB,2024-05-02 09:21:33.704821
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,DB,2024-05-02 09:21:33.704821
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,DB,2024-05-02 09:21:33.704821
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,DB,2024-05-02 09:21:33.704821
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,DB,2024-05-02 09:21:33.704821
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,DB,2024-05-02 09:21:33.704821
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,DB,2024-05-02 09:21:33.704821
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,DB,2024-05-02 09:21:33.704821
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,DB,2024-05-02 09:21:33.704821
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,DB,2024-05-02 09:21:33.704821
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,DB,2024-05-02 09:21:33.704821
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,DB,2024-05-02 09:21:33.704821
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,DB,2024-05-02 09:21:33.704821
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,DB,2024-05-02 09:21:33.704821
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,DB,2024-05-02 09:21:33.704821
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,DB,2024-05-02 09:21:33.704821
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,DB,2024-05-02 09:21:33.704821
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,DB,2024-05-02 09:21:33.704821
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,DB,2024-05-02 09:21:33.704821
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,DB,2024-05-02 09:21:33.704821
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,DB,2024-05-02 09:21:33.704821
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,DB,2024-05-02 09:21:33.704821
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,DB,2024-05-02 09:21:33.704821
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,DB,2024-05-02 09:21:33.704821
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,DB,2024-05-02 09:21:33.704821
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,DB,2024-05-02 09:21:33.704821
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,DB,2024-05-02 09:21:33.704821
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,DB,2024-05-02 09:21:33.704821
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,DB,2024-05-02 09:21:33.704821
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,DB,2024-05-02 09:21:33.704821
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,DB,2024-05-02 09:21:33.704821
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,DB,2024-05-02 09:21:33.704821
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,DB,2024-05-02 09:21:33.704821
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,DB,2024-05-02 09:21:33.704821
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,DB,2024-05-02 09:21:33.704821
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,DB,2024-05-02 09:21:33.704821
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,DB,2024-05-02 09:21:33.704821
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,DB,2024-05-02 09:21:33.704821
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,DB,2024-05-02 09:21:33.704821
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,DB,2024-05-02 09:21:33.704821
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,DB,2024-05-02 09:21:33.704821
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,DB,2024-05-02 09:21:33.704821
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,DB,2024-05-02 09:21:33.704821
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,DB,2024-05-02 09:21:33.704821
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,DB,2024-05-02 09:21:33.704821
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,DB,2024-05-02 09:21:33.704821
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,DB,2024-05-02 09:21:33.704821
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,DB,2024-05-02 09:21:33.704821
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,DB,2024-05-02 09:21:33.704821
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,DB,2024-05-02 09:21:33.704821
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,DB,2024-05-02 09:21:33.704821
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,DB,2024-05-02 09:21:33.704821
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,DB,2024-05-02 09:21:33.704821
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,DB,2024-05-02 09:21:33.704821
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,DB,2024-05-02 09:21:33.704821
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,DB,2024-05-02 09:21:33.704821
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,DB,2024-05-02 09:21:33.704821
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,DB,2024-05-02 09:21:33.704821
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,DB,2024-05-02 09:21:33.704821
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,DB,2024-05-02 09:21:33.704821
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,DB,2024-05-02 09:21:33.704821
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,DB,2024-05-02 09:21:33.704821
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,DB,2024-05-02 09:21:33.704821
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,DB,2024-05-02 09:21:33.704821
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,DB,2024-05-02 09:21:33.704821
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,DB,2024-05-02 09:21:33.704821
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,DB,2024-05-02 09:21:33.704821
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,DB,2024-05-02 09:21:33.704821
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,DB,2024-05-02 09:21:33.704821
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,DB,2024-05-02 09:21:33.704821
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,DB,2024-05-02 09:21:33.704821
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,DB,2024-05-02 09:21:33.704821
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,DB,2024-05-02 09:21:33.704821
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,DB,2024-05-02 09:21:33.704821
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,DB,2024-05-02 09:21:33.704821
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,DB,2024-05-02 09:21:33.704821
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,DB,2024-05-02 09:21:33.704821
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,DB,2024-05-02 09:21:33.704821
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,DB,2024-05-02 09:21:33.704821
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,DB,2024-05-02 09:21:33.704821
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,DB,2024-05-02 09:21:33.704821
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,DB,2024-05-02 09:21:33.704821
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,DB,2024-05-02 09:21:33.704821
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,DB,2024-05-02 09:21:33.704821
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,DB,2024-05-02 09:21:33.704821
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,DB,2024-05-02 09:21:33.704821
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,DB,2024-05-02 09:21:33.704821
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,DB,2024-05-02 09:21:33.704821
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,DB,2024-05-02 09:21:33.704821
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,DB,2024-05-02 09:21:33.704821
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,DB,2024-05-02 09:21:33.704821
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,DB,2024-05-02 09:21:33.704821
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,DB,2024-05-02 09:21:33.704821
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,DB,2024-05-02 09:21:33.704821
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,DB,2024-05-02 09:21:33.704821
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,DB,2024-05-02 09:21:33.704821
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,DB,2024-05-02 09:21:33.704821
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,DB,2024-05-02 09:21:33.704821
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,DB,2024-05-02 09:21:33.704821
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,DB,2024-05-02 09:21:33.704821
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,DB,2024-05-02 09:21:33.704821
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,DB,2024-05-02 09:21:33.704821
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,DB,2024-05-02 09:21:33.704821
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,DB,2024-05-02 09:21:33.704821
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,DB,2024-05-02 09:21:33.704821
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,DB,2024-05-02 09:21:33.704821
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,DB,2024-05-02 09:21:33.704821
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,DB,2024-05-02 09:21:33.704821
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,DB,2024-05-02 09:21:33.704821
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,DB,2024-05-02 09:21:33.704821
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,DB,2024-05-02 09:21:33.704821
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,DB,2024-05-02 09:21:33.704821
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,DB,2024-05-02 09:21:33.704821
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,DB,2024-05-02 09:21:33.704821
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,DB,2024-05-02 09:21:33.704821
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,DB,2024-05-02 09:21:33.704821
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,DB,2024-05-02 09:21:33.704821
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,DB,2024-05-02 09:21:33.704821
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,DB,2024-05-02 09:21:33.704821
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,DB,2024-05-02 09:21:33.704821
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,DB,2024-05-02 09:21:33.704821
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,DB,2024-05-02 09:21:33.704821
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,DB,2024-05-02 09:21:33.704821
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,DB,2024-05-02 09:21:33.704821
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,DB,2024-05-02 09:21:33.704821
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,DB,2024-05-02 09:21:33.704821
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,DB,2024-05-02 09:21:33.704821
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,DB,2024-05-02 09:21:33.704821
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,DB,2024-05-02 09:21:33.704821
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,DB,2024-05-02 09:21:33.704821
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,DB,2024-05-02 09:21:33.704821
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,DB,2024-05-02 09:21:33.704821
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,DB,2024-05-02 09:21:33.704821
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,DB,2024-05-02 09:21:33.704821
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,DB,2024-05-02 09:21:33.704821
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,DB,2024-05-02 09:21:33.704821
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,DB,2024-05-02 09:21:33.704821
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,DB,2024-05-02 09:21:33.704821
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,DB,2024-05-02 09:21:33.704821
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,DB,2024-05-02 09:21:33.704821
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,DB,2024-05-02 09:21:33.704821
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,DB,2024-05-02 09:21:33.704821
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,DB,2024-05-02 09:21:33.704821
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,DB,2024-05-02 09:21:33.704821
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,DB,2024-05-02 09:21:33.704821
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,DB,2024-05-02 09:21:33.704821
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,DB,2024-05-02 09:21:33.704821
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,DB,2024-05-02 09:21:33.704821
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,DB,2024-05-02 09:21:33.704821
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,DB,2024-05-02 09:21:33.704821
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,DB,2024-05-02 09:21:33.704821
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,DB,2024-05-02 09:21:33.704821
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,DB,2024-05-02 09:21:33.704821
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,DB,2024-05-02 09:21:33.704821
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,DB,2024-05-02 09:21:33.704821
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,DB,2024-05-02 09:21:33.704821
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,DB,2024-05-02 09:21:33.704821
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,DB,2024-05-02 09:21:33.704821
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,DB,2024-05-02 09:21:33.704821
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,DB,2024-05-02 09:21:33.704821
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,DB,2024-05-02 09:21:33.704821
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,DB,2024-05-02 09:21:33.704821
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,DB,2024-05-02 09:21:33.704821
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,DB,2024-05-02 09:21:33.704821
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,DB,2024-05-02 09:21:33.704821
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,DB,2024-05-02 09:21:33.704821
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,DB,2024-05-02 09:21:33.704821
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,DB,2024-05-02 09:21:33.704821
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,DB,2024-05-02 09:21:33.704821
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,DB,2024-05-02 09:21:33.704821
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,DB,2024-05-02 09:21:33.704821
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,DB,2024-05-02 09:21:33.704821
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,DB,2024-05-02 09:21:33.704821
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,DB,2024-05-02 09:21:33.704821
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,DB,2024-05-02 09:21:33.704821
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,DB,2024-05-02 09:21:33.704821
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,DB,2024-05-02 09:21:33.704821
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,DB,2024-05-02 09:21:33.704821
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,DB,2024-05-02 09:21:33.704821
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,DB,2024-05-02 09:21:33.704821
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,DB,2024-05-02 09:21:33.704821
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,DB,2024-05-02 09:21:33.704821
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,DB,2024-05-02 09:21:33.704821
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,DB,2024-05-02 09:21:33.704821
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,DB,2024-05-02 09:21:33.704821
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,DB,2024-05-02 09:21:33.704821
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,DB,2024-05-02 09:21:33.704821
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,DB,2024-05-02 09:21:33.704821
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,DB,2024-05-02 09:21:33.704821
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,DB,2024-05-02 09:21:33.704821
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,DB,2024-05-02 09:21:33.704821
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,DB,2024-05-02 09:21:33.704821
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,DB,2024-05-02 09:21:33.704821
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,DB,2024-05-02 09:21:33.704821
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,DB,2024-05-02 09:21:33.704821
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,DB,2024-05-02 09:21:33.704821
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,DB,2024-05-02 09:21:33.704821
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,DB,2024-05-02 09:21:33.704821
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,DB,2024-05-02 09:21:33.704821
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,DB,2024-05-02 09:21:33.704821
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,DB,2024-05-02 09:21:33.704821
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,DB,2024-05-02 09:21:33.704821
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,DB,2024-05-02 09:21:33.704821
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,DB,2024-05-02 09:21:33.704821
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,DB,2024-05-02 09:21:33.704821
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,DB,2024-05-02 09:21:33.704821
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,DB,2024-05-02 09:21:33.704821
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,DB,2024-05-02 09:21:33.704821
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,DB,2024-05-02 09:21:33.704821
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,DB,2024-05-02 09:21:33.704821
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,DB,2024-05-02 09:21:33.704821
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,DB,2024-05-02 09:21:33.704821
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,DB,2024-05-02 09:21:33.704821
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,DB,2024-05-02 09:21:33.704821
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,DB,2024-05-02 09:21:33.704821
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,DB,2024-05-02 09:21:33.704821
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,DB,2024-05-02 09:21:33.704821
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,DB,2024-05-02 09:21:33.704821
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,DB,2024-05-02 09:21:33.704821
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,DB,2024-05-02 09:21:33.704821
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,DB,2024-05-02 09:21:33.704821
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,DB,2024-05-02 09:21:33.704821
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,DB,2024-05-02 09:21:33.704821
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,DB,2024-05-02 09:21:33.704821
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,DB,2024-05-02 09:21:33.704821
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,DB,2024-05-02 09:21:33.704821
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,DB,2024-05-02 09:21:33.704821
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,DB,2024-05-02 09:21:33.704821
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,DB,2024-05-02 09:21:33.704821
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,DB,2024-05-02 09:21:33.704821
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,DB,2024-05-02 09:21:33.704821
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,DB,2024-05-02 09:21:33.704821
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,DB,2024-05-02 09:21:33.704821
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,DB,2024-05-02 09:21:33.704821
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,DB,2024-05-02 09:21:33.704821
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,DB,2024-05-02 09:21:33.704821
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,DB,2024-05-02 09:21:33.704821
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,DB,2024-05-02 09:21:33.704821
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,DB,2024-05-02 09:21:33.704821
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,DB,2024-05-02 09:21:33.704821
