order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved,rates.EGP,list_price_egp
859,5,36,2,832.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
860,1,6,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
860,2,24,2,549.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
860,3,25,1,499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
860,4,58,2,4999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,239258.06148292
860,5,95,2,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
861,1,14,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
861,2,62,1,3499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
862,1,85,1,329.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,15790.585122920002
862,2,99,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
862,3,49,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
863,1,93,2,209.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
864,1,37,1,379.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,18183.17052292
864,2,65,2,346.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
864,3,13,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
865,1,109,2,416.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
865,2,34,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
866,2,67,2,250.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
866,3,80,1,761.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,36462.52297892
866,4,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
867,1,101,1,339.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16269.102202920001
868,1,46,1,1409.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,67470.42976292
869,1,7,1,3999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
869,2,106,2,449.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
869,3,33,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
869,4,55,2,2699.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,129199.13308292
869,5,65,2,346.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
870,1,63,1,3499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
871,1,106,1,449.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
871,2,38,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
871,3,30,2,999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
871,4,107,2,416.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
872,1,62,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
872,2,53,1,749.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
873,1,32,2,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
874,1,56,1,5499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,263183.91548292
874,2,27,2,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
874,3,73,1,749.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
874,4,77,2,799.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,38280.887882920004
875,1,5,2,1320.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
875,2,15,2,529.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
875,3,14,1,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
875,4,111,1,470.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22537.675950920002
876,1,17,2,429.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
876,2,66,2,250.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
876,3,96,1,349.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
876,4,107,2,416.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
877,1,73,1,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
877,2,103,1,551.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26413.66429892
878,1,103,1,551.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,26413.66429892
878,2,13,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
878,3,6,2,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
878,4,18,2,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
879,1,100,2,489.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
879,2,2,2,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
879,4,82,1,659.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
880,1,28,2,2499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,119628.79148292
880,2,95,1,299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
880,3,5,1,1320.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
880,4,26,1,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
880,5,66,1,250.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
881,1,98,1,489.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
881,2,50,1,5999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
881,3,64,2,489.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
881,4,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
882,1,63,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
882,2,108,2,449.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
882,3,57,2,1999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,95702.93748292001
883,1,44,1,539.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,25839.443802920003
883,2,5,2,1320.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
884,1,49,2,3499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
884,2,69,2,416.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
884,3,46,2,1409.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,67470.42976292
884,4,10,1,1549.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
884,5,21,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
885,1,106,1,449.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
885,2,43,1,5299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
886,1,47,1,5299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
886,2,30,1,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
887,1,50,2,5999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
887,2,70,1,659.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
888,1,33,2,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
888,2,26,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
889,1,12,2,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
890,1,16,2,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
890,2,105,2,533.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25552.333554920002
890,3,52,1,875.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,41917.61769092
890,4,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
890,5,65,2,346.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
891,1,107,2,416.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
891,2,32,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
891,3,35,2,832.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
891,4,50,1,5999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
892,1,36,1,832.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
892,2,9,2,2999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
892,3,50,2,5999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
893,1,67,2,250.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
893,2,45,1,869.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,41630.50744292
894,1,101,2,339.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16269.102202920001
895,1,106,1,449.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
896,1,91,2,349.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
896,2,10,1,1549.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
897,1,105,1,533.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,25552.333554920002
897,2,96,1,349.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
898,1,45,2,869.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,41630.50744292
898,2,16,1,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
898,3,57,2,1999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,95702.93748292001
898,4,69,2,416.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
899,1,59,2,2599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,124413.96228292
899,2,17,1,429.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
899,3,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
900,1,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
900,2,108,1,449.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
900,3,89,1,209.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
900,4,61,2,4999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,239258.06148292
900,5,28,2,2499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,119628.79148292
901,1,50,1,5999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
901,2,43,1,5299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
902,1,38,2,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
902,2,92,1,209.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
902,3,12,1,549.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
902,4,76,2,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
903,1,31,2,1632.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,78141.36064692
903,2,48,2,1499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
904,1,36,2,832.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
904,2,51,2,6499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,311035.62348292
904,3,92,2,209.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
904,4,13,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
905,1,67,1,250.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
905,2,62,2,3499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
905,3,42,2,2299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,110058.44988291999
905,4,20,1,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
906,1,23,2,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
906,2,28,2,2499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,119628.79148292
906,3,46,1,1409.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,67470.42976292
906,4,102,2,489.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
906,5,22,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
907,2,65,1,346.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
908,1,41,1,1469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,70341.53224292
908,2,94,1,249.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,11962.448482920001
908,3,102,2,489.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
909,1,5,1,1320.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
910,1,23,1,299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
911,1,66,2,250.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
911,2,106,1,449.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
911,3,91,2,349.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
911,4,49,1,3499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
912,1,22,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
912,2,71,2,416.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
912,3,101,1,339.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16269.102202920001
912,4,2,2,749.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
913,1,90,2,209.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
913,2,24,2,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
914,1,38,1,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
914,2,20,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
914,3,106,1,449.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
914,4,46,1,1409.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,67470.42976292
915,1,64,1,489.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
915,2,48,1,1499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
915,3,42,1,2299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,110058.44988291999
915,4,2,1,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
916,1,92,1,209.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
917,1,41,1,1469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,70341.53224292
918,1,91,1,349.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
918,2,31,1,1632.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,78141.36064692
918,3,4,2,2899.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
919,1,7,1,3999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
919,2,44,1,539.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25839.443802920003
920,1,76,1,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
920,2,39,2,1499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
920,3,78,1,647.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,31007.42826692
920,4,80,2,761.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,36462.52297892
921,1,77,1,799.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,38280.887882920004
921,2,75,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
921,3,48,1,1499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
922,1,68,1,449.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
922,2,73,1,749.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
923,1,74,2,439.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21054.273002920003
923,2,6,1,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
924,1,97,2,349.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
924,2,36,1,832.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
925,1,97,1,349.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
925,2,62,2,3499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
926,1,37,2,379.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,18183.17052292
927,1,74,2,439.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,21054.273002920003
927,2,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
927,3,50,1,5999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
927,4,3,1,999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
927,5,43,1,5299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
928,1,71,2,416.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
929,1,82,1,659.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
929,2,63,2,3499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
929,3,24,1,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
930,1,56,2,5499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,263183.91548292
930,2,82,1,659.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
930,3,60,1,1559.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,74648.18596292
930,4,65,2,346.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
930,5,51,2,6499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,311035.62348292
931,1,49,2,3499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
931,2,76,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
932,1,74,1,439.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21054.273002920003
933,1,77,1,799.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,38280.887882920004
933,2,21,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
933,3,75,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
934,1,35,2,832.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
934,2,48,1,1499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
934,3,18,1,449.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
934,4,61,1,4999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,239258.06148292
934,5,56,2,5499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,263183.91548292
935,1,65,2,346.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
935,2,76,2,299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
935,3,6,1,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
935,4,38,1,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
936,1,70,1,659.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
936,2,44,1,539.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,25839.443802920003
937,1,108,2,449.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
937,2,51,2,6499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,311035.62348292
937,3,58,2,4999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,239258.06148292
937,4,28,2,2499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,119628.79148292
937,5,66,1,250.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
938,1,4,1,2899.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
938,2,13,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
939,1,5,1,1320.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
939,2,107,2,416.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
940,1,75,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
941,1,25,1,499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
941,2,102,2,489.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
941,3,11,2,1680.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
942,1,98,2,489.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
942,2,110,2,470.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22537.675950920002
942,3,35,2,832.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,39859.99424692
942,4,103,1,551.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26413.66429892
942,5,100,1,489.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23446.858402920003
943,1,25,1,499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
943,2,82,1,659.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
944,1,29,2,999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
944,2,16,2,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
944,3,70,2,659.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
944,4,85,2,329.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,15790.585122920002
944,5,69,2,416.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,19953.68371892
945,1,105,1,533.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,25552.333554920002
945,2,94,2,249.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,11962.448482920001
945,3,34,2,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
945,4,44,2,539.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25839.443802920003
945,5,50,2,5999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,287109.76948292
946,1,7,1,3999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
946,2,85,2,329.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,15790.585122920002
946,3,62,1,3499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
946,4,22,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
946,5,56,2,5499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,263183.91548292
947,1,32,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
947,2,42,2,2299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,110058.44988291999
947,3,44,1,539.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,25839.443802920003
948,1,23,2,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
948,2,20,2,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
948,3,101,1,339.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,16269.102202920001
948,4,92,2,209.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,10048.38016292
948,5,72,2,619.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,29667.580442920003
949,1,9,2,2999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
949,2,55,2,2699.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,129199.13308292
950,1,56,1,5499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,263183.91548292
951,1,59,1,2599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,124413.96228292
951,2,43,2,5299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
951,3,62,2,3499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
952,1,20,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
952,2,57,1,1999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,95702.93748292001
953,1,23,2,299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
954,1,4,2,2899.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
955,1,43,1,5299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
955,2,31,2,1632.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,78141.36064692
955,3,96,1,349.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,16747.61928292
955,4,63,1,3499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,167480.49948292
956,1,76,2,299.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
956,2,23,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
956,3,73,2,749.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
956,4,13,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
956,5,79,2,402.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,19283.759806920003
957,1,108,2,449.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21532.79008292
957,2,14,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
957,3,70,2,659.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,31581.648762920002
957,4,66,1,250.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12010.300190920001
957,5,111,1,470.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22537.675950920002
958,1,51,1,6499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,311035.62348292
958,2,76,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
959,1,15,1,529.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
959,2,72,1,619.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,29667.580442920003
959,3,41,1,1469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,70341.53224292
959,4,65,1,346.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,16604.064158920002
960,1,73,2,749.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
960,2,52,1,875.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,41917.61769092
960,3,48,2,1499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,71777.08348292
961,1,105,1,533.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25552.333554920002
961,2,47,2,5299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,253613.57388292
