order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,late_delivery,latency_days,weekend,item_id,product_id,quantity,discount,rates.EGP,list_price_egp,product_name,brand_id,category_id,model_year,order_status
690,1097,2017-02-03,2017-02-04,2017-02-06,1,2,True,2 days,True,3,85,1,0.05,47.851708,15790.585122920002,Haro Downtown 16 - 2017,2,1,2017,Completed
690,1097,2017-02-03,2017-02-04,2017-02-06,1,2,True,2 days,True,4,109,2,0.2,47.851708,19953.68371892,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,Completed
691,1081,2017-02-04,2017-02-06,2017-02-06,2,7,False,0 days,True,1,23,2,0.05,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
691,1081,2017-02-04,2017-02-06,2017-02-06,2,7,False,0 days,True,2,5,2,0.1,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
691,1081,2017-02-04,2017-02-06,2017-02-06,2,7,False,0 days,True,3,55,2,0.2,47.851708,129199.13308292,Trek Domane S 6 - 2017,9,7,2017,Completed
691,1081,2017-02-04,2017-02-06,2017-02-06,2,7,False,0 days,True,4,20,1,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
693,1233,2017-02-05,2017-02-07,2017-02-06,1,3,False,0 days,True,1,104,2,0.2,47.851708,23064.04473892,Sun Bicycles Streamway - 2017,7,2,2017,Completed
693,1233,2017-02-05,2017-02-07,2017-02-06,1,3,False,0 days,True,2,13,1,0.2,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
693,1233,2017-02-05,2017-02-07,2017-02-06,1,3,False,0 days,True,3,5,2,0.05,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
693,1233,2017-02-05,2017-02-07,2017-02-06,1,3,False,0 days,True,4,31,1,0.07,47.851708,78141.36064692,Surly Wednesday - 2017,8,6,2017,Completed
694,58,2017-02-05,2017-02-06,2017-02-08,2,7,True,2 days,False,1,48,1,0.2,47.851708,71777.08348292,Trek Emonda S 4 - 2017,9,7,2017,Completed
694,58,2017-02-05,2017-02-06,2017-02-08,2,7,True,2 days,False,2,39,1,0.05,47.851708,71777.08348292,Trek Stache 5 - 2017,9,6,2017,Completed
694,58,2017-02-05,2017-02-06,2017-02-08,2,7,True,2 days,False,3,55,2,0.1,47.851708,129199.13308292,Trek Domane S 6 - 2017,9,7,2017,Completed
694,58,2017-02-05,2017-02-06,2017-02-08,2,7,True,2 days,False,4,103,2,0.2,47.851708,26413.66429892,Sun Bicycles Streamway 3 - 2017,7,2,2017,Completed
694,58,2017-02-05,2017-02-06,2017-02-08,2,7,True,2 days,False,5,45,2,0.1,47.851708,41630.50744292,Haro SR 1.2 - 2017,2,6,2017,Completed
695,606,2017-02-05,2017-02-08,2017-02-07,2,7,False,0 days,False,1,82,2,0.1,47.851708,31581.64876292,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,Completed
695,606,2017-02-05,2017-02-08,2017-02-07,2,7,False,0 days,False,2,57,2,0.2,47.851708,95702.93748292,Trek Emonda S 5 - 2017,9,7,2017,Completed
696,1242,2017-02-05,2017-02-08,2017-02-08,2,7,False,0 days,False,2,7,1,0.1,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
696,1242,2017-02-05,2017-02-08,2017-02-08,2,7,False,0 days,False,3,45,1,0.07,47.851708,41630.50744292,Haro SR 1.2 - 2017,2,6,2017,Completed
697,562,2017-02-06,2017-02-08,2017-02-09,1,2,True,1 days,False,1,5,2,0.05,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
698,543,2017-02-06,2017-02-08,2017-02-09,3,8,True,1 days,False,1,96,1,0.07,47.851708,16747.61928292,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,Completed
698,543,2017-02-06,2017-02-08,2017-02-09,3,8,True,1 days,False,2,12,1,0.07,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
698,543,2017-02-06,2017-02-08,2017-02-09,3,8,True,1 days,False,3,40,2,0.05,47.851708,239258.06148292,Trek Fuel EX 9.8 29 - 2017,9,6,2017,Completed
699,958,2017-02-06,2017-02-08,2017-02-09,3,9,True,1 days,False,1,106,2,0.1,47.851708,21532.79008292,Sun Bicycles Cruz 3 - 2017,7,2,2017,Completed
699,958,2017-02-06,2017-02-08,2017-02-09,3,9,True,1 days,False,2,48,1,0.07,47.851708,71777.08348292,Trek Emonda S 4 - 2017,9,7,2017,Completed
699,958,2017-02-06,2017-02-08,2017-02-09,3,9,True,1 days,False,3,31,1,0.2,47.851708,78141.36064692,Surly Wednesday - 2017,8,6,2017,Completed
699,958,2017-02-06,2017-02-08,2017-02-09,3,9,True,1 days,False,4,24,2,0.1,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
699,958,2017-02-06,2017-02-08,2017-02-09,3,9,True,1 days,False,5,82,2,0.2,47.851708,31581.64876292,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,Completed
700,4,2017-02-07,2017-02-10,2017-02-08,2,6,False,0 days,False,1,7,2,0.05,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
700,4,2017-02-07,2017-02-10,2017-02-08,2,6,False,0 days,False,2,63,1,0.2,47.851708,167480.49948292,Trek Boone Race Shop Limited - 2017,9,4,2017,Completed
702,1352,2017-02-08,2017-02-09,2017-02-11,1,3,True,2 days,False,1,25,2,0.05,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
702,1352,2017-02-08,2017-02-09,2017-02-11,1,3,True,2 days,False,2,104,1,0.1,47.851708,23064.04473892,Sun Bicycles Streamway - 2017,7,2,2017,Completed
702,1352,2017-02-08,2017-02-09,2017-02-11,1,3,True,2 days,False,3,3,2,0.07,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
703,417,2017-02-08,2017-02-09,2017-02-09,2,7,False,0 days,False,1,45,2,0.2,47.851708,41630.50744292,Haro SR 1.2 - 2017,2,6,2017,Completed
703,417,2017-02-08,2017-02-09,2017-02-09,2,7,False,0 days,False,2,66,2,0.05,47.851708,12010.30019092,Sun Bicycles Revolutions 24 - 2017,7,3,2017,Completed
703,417,2017-02-08,2017-02-09,2017-02-09,2,7,False,0 days,False,3,72,1,0.2,47.851708,29667.580442920003,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,2017,Completed
703,417,2017-02-08,2017-02-09,2017-02-09,2,7,False,0 days,False,4,4,2,0.2,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
704,1137,2017-02-08,2017-02-09,2017-02-11,2,6,True,2 days,False,1,10,2,0.05,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
704,1137,2017-02-08,2017-02-09,2017-02-11,2,6,True,2 days,False,2,62,1,0.2,47.851708,167480.49948292,Trek Boone 7 - 2017,9,4,2017,Completed
704,1137,2017-02-08,2017-02-09,2017-02-11,2,6,True,2 days,False,3,100,2,0.07,47.851708,23446.858402920003,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,Completed
705,1196,2017-02-08,2017-02-11,2017-02-11,2,7,False,0 days,False,1,61,1,0.1,47.851708,239258.06148292,Trek Powerfly 8 FS Plus - 2017,9,5,2017,Completed
706,1271,2017-02-09,2017-02-12,2017-02-10,1,2,False,0 days,False,1,27,1,0.1,47.851708,47851.22948292,Surly Big Dummy Frameset - 2017,8,6,2017,Completed
706,1271,2017-02-09,2017-02-12,2017-02-10,1,2,False,0 days,False,2,23,2,0.05,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
706,1271,2017-02-09,2017-02-12,2017-02-10,1,2,False,0 days,False,3,60,1,0.2,47.851708,74648.18596292,Sun Bicycles ElectroLite - 2017,7,5,2017,Completed
707,79,2017-02-09,2017-02-11,2017-02-11,2,7,False,0 days,False,1,106,2,0.05,47.851708,21532.79008292,Sun Bicycles Cruz 3 - 2017,7,2,2017,Completed
707,79,2017-02-09,2017-02-11,2017-02-11,2,7,False,0 days,False,2,100,1,0.07,47.851708,23446.858402920003,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,Completed
707,79,2017-02-09,2017-02-11,2017-02-11,2,7,False,0 days,False,3,11,2,0.1,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
707,79,2017-02-09,2017-02-11,2017-02-11,2,7,False,0 days,False,4,26,2,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
708,660,2017-02-10,2017-02-12,2017-02-11,1,2,False,0 days,False,1,6,1,0.07,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
708,660,2017-02-10,2017-02-12,2017-02-11,1,2,False,0 days,False,2,47,1,0.1,47.851708,253613.57388292,Trek Remedy 9.8 - 2017,9,6,2017,Completed
708,660,2017-02-10,2017-02-12,2017-02-11,1,2,False,0 days,False,3,34,2,0.2,47.851708,22489.82424292,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,Completed
709,1162,2017-02-11,2017-02-13,2017-02-12,2,6,False,0 days,True,1,55,2,0.05,47.851708,129199.13308292,Trek Domane S 6 - 2017,9,7,2017,Completed
709,1162,2017-02-11,2017-02-13,2017-02-12,2,6,False,0 days,True,2,101,2,0.07,47.851708,16269.10220292,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,Completed
709,1162,2017-02-11,2017-02-13,2017-02-12,2,6,False,0 days,True,3,48,1,0.07,47.851708,71777.08348292,Trek Emonda S 4 - 2017,9,7,2017,Completed
710,295,2017-02-13,2017-02-15,2017-02-16,2,6,True,1 days,False,1,42,1,0.05,47.851708,110058.44988292,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,Completed
710,295,2017-02-13,2017-02-15,2017-02-16,2,6,True,1 days,False,2,60,2,0.2,47.851708,74648.18596292,Sun Bicycles ElectroLite - 2017,7,5,2017,Completed
710,295,2017-02-13,2017-02-15,2017-02-16,2,6,True,1 days,False,3,39,2,0.2,47.851708,71777.08348292,Trek Stache 5 - 2017,9,6,2017,Completed
710,295,2017-02-13,2017-02-15,2017-02-16,2,6,True,1 days,False,4,57,1,0.2,47.851708,95702.93748292,Trek Emonda S 5 - 2017,9,7,2017,Completed
710,295,2017-02-13,2017-02-15,2017-02-16,2,6,True,1 days,False,5,28,1,0.05,47.851708,119628.79148292,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,Completed
711,1246,2017-02-13,2017-02-16,2017-02-14,2,6,False,0 days,False,1,5,2,0.05,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
711,1246,2017-02-13,2017-02-16,2017-02-14,2,6,False,0 days,False,2,95,2,0.2,47.851708,14355.03388292,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,Completed
711,1246,2017-02-13,2017-02-16,2017-02-14,2,6,False,0 days,False,3,72,2,0.05,47.851708,29667.580442920003,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,2017,Completed
712,173,2017-02-13,2017-02-14,2017-02-16,3,9,True,2 days,False,1,44,2,0.2,47.851708,25839.443802920003,Haro SR 1.1 - 2017,2,6,2017,Completed
712,173,2017-02-13,2017-02-14,2017-02-16,3,9,True,2 days,False,2,74,2,0.1,47.851708,21054.273002920003,Electra Cruiser Lux 1 - 2017,1,3,2017,Completed
712,173,2017-02-13,2017-02-14,2017-02-16,3,9,True,2 days,False,3,35,1,0.2,47.851708,39859.99424692,Sun Bicycles Spider 3i - 2017,7,6,2017,Completed
712,173,2017-02-13,2017-02-14,2017-02-16,3,9,True,2 days,False,4,76,1,0.2,47.851708,14355.03388292,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,Completed
712,173,2017-02-13,2017-02-14,2017-02-16,3,9,True,2 days,False,5,4,2,0.05,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
713,207,2017-02-13,2017-02-14,2017-02-15,3,8,True,1 days,False,1,93,2,0.2,47.851708,10048.38016292,Haro Shredder 20 Girls - 2017,2,1,2017,Completed
713,207,2017-02-13,2017-02-14,2017-02-15,3,8,True,1 days,False,2,97,2,0.1,47.851708,16747.61928292,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,Completed
713,207,2017-02-13,2017-02-14,2017-02-15,3,8,True,1 days,False,3,53,1,0.07,47.851708,35888.30248292,Surly Ogre Frameset - 2017,8,7,2017,Completed
713,207,2017-02-13,2017-02-14,2017-02-15,3,8,True,1 days,False,4,108,2,0.07,47.851708,21532.79008292,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,Completed
714,805,2017-02-14,2017-02-17,2017-02-15,2,7,False,0 days,False,1,92,2,0.2,47.851708,10048.38016292,Haro Shredder 20 - 2017,2,1,2017,Completed
716,672,2017-02-15,2017-02-17,2017-02-18,2,6,True,1 days,False,1,111,2,0.1,47.851708,22537.67595092,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,Completed
716,672,2017-02-15,2017-02-17,2017-02-18,2,6,True,1 days,False,2,93,2,0.07,47.851708,10048.38016292,Haro Shredder 20 Girls - 2017,2,1,2017,Completed
716,672,2017-02-15,2017-02-17,2017-02-18,2,6,True,1 days,False,3,79,1,0.1,47.851708,19283.759806920003,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,Completed
716,672,2017-02-15,2017-02-17,2017-02-18,2,6,True,1 days,False,4,4,2,0.05,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
717,1312,2017-02-15,2017-02-18,2017-02-17,2,6,False,0 days,False,1,56,2,0.05,47.851708,263183.91548292,Trek Domane SLR 6 Disc - 2017,9,7,2017,Completed
717,1312,2017-02-15,2017-02-18,2017-02-17,2,6,False,0 days,False,2,93,1,0.2,47.851708,10048.38016292,Haro Shredder 20 Girls - 2017,2,1,2017,Completed
718,38,2017-02-16,2017-02-17,2017-02-17,2,7,False,0 days,False,1,92,2,0.07,47.851708,10048.38016292,Haro Shredder 20 - 2017,2,1,2017,Completed
718,38,2017-02-16,2017-02-17,2017-02-17,2,7,False,0 days,False,2,40,2,0.07,47.851708,239258.06148292,Trek Fuel EX 9.8 29 - 2017,9,6,2017,Completed
718,38,2017-02-16,2017-02-17,2017-02-17,2,7,False,0 days,False,3,64,2,0.1,47.851708,23446.858402920003,Electra Townie Original 7D - 2017,1,3,2017,Completed
719,200,2017-02-16,2017-02-19,2017-02-18,2,6,False,0 days,False,1,100,1,0.2,47.851708,23446.858402920003,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,Completed
720,382,2017-02-16,2017-02-19,2017-02-19,2,6,False,0 days,True,1,111,1,0.07,47.851708,22537.67595092,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,Completed
720,382,2017-02-16,2017-02-19,2017-02-19,2,6,False,0 days,True,2,6,1,0.1,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
721,625,2017-02-16,2017-02-19,2017-02-17,2,7,False,0 days,False,1,45,2,0.07,47.851708,41630.50744292,Haro SR 1.2 - 2017,2,6,2017,Completed
721,625,2017-02-16,2017-02-19,2017-02-17,2,7,False,0 days,False,2,102,1,0.1,47.851708,23446.858402920003,Electra Townie Original 7D - 2017,1,2,2017,Completed
721,625,2017-02-16,2017-02-19,2017-02-17,2,7,False,0 days,False,3,73,2,0.05,47.851708,35888.30248292,Sun Bicycles Brickell Tandem 7 - 2017,7,3,2017,Completed
721,625,2017-02-16,2017-02-19,2017-02-17,2,7,False,0 days,False,4,33,1,0.2,47.851708,22489.82424292,Surly Wednesday Frameset - 2017,8,6,2017,Completed
722,1399,2017-02-18,2017-02-20,2017-02-21,2,7,True,1 days,False,1,22,2,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
722,1399,2017-02-18,2017-02-20,2017-02-21,2,7,True,1 days,False,2,3,1,0.05,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
722,1399,2017-02-18,2017-02-20,2017-02-21,2,7,True,1 days,False,3,104,2,0.1,47.851708,23064.04473892,Sun Bicycles Streamway - 2017,7,2,2017,Completed
723,845,2017-02-19,2017-02-21,2017-02-22,2,6,True,1 days,False,1,24,2,0.07,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
723,845,2017-02-19,2017-02-21,2017-02-22,2,6,True,1 days,False,2,16,1,0.05,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
723,845,2017-02-19,2017-02-21,2017-02-22,2,6,True,1 days,False,3,108,1,0.07,47.851708,21532.79008292,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,Completed
724,864,2017-02-19,2017-02-22,2017-02-21,2,6,False,0 days,False,1,23,1,0.05,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
724,864,2017-02-19,2017-02-22,2017-02-21,2,6,False,0 days,False,2,75,1,0.2,47.851708,28710.54628292,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,3,2017,Completed
724,864,2017-02-19,2017-02-22,2017-02-21,2,6,False,0 days,False,3,102,1,0.05,47.851708,23446.858402920003,Electra Townie Original 7D - 2017,1,2,2017,Completed
724,864,2017-02-19,2017-02-22,2017-02-21,2,6,False,0 days,False,4,55,1,0.2,47.851708,129199.13308292,Trek Domane S 6 - 2017,9,7,2017,Completed
725,870,2017-02-19,2017-02-22,2017-02-22,2,7,False,0 days,False,1,90,1,0.1,47.851708,10048.38016292,Trek Precaliber 16 Girls - 2017,9,1,2017,Completed
725,870,2017-02-19,2017-02-22,2017-02-22,2,7,False,0 days,False,2,91,1,0.05,47.851708,16747.61928292,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,Completed
725,870,2017-02-19,2017-02-22,2017-02-22,2,7,False,0 days,False,3,77,2,0.07,47.851708,38280.88788292,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,Completed
725,870,2017-02-19,2017-02-22,2017-02-22,2,7,False,0 days,False,4,62,2,0.1,47.851708,167480.49948292,Trek Boone 7 - 2017,9,4,2017,Completed
726,969,2017-02-19,2017-02-22,2017-02-20,2,6,False,0 days,True,1,64,1,0.2,47.851708,23446.858402920003,Electra Townie Original 7D - 2017,1,3,2017,Completed
727,962,2017-02-19,2017-02-22,2017-02-21,3,9,False,0 days,False,1,78,1,0.07,47.851708,31007.42826692,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,Completed
727,962,2017-02-19,2017-02-22,2017-02-21,3,9,False,0 days,False,2,82,2,0.05,47.851708,31581.64876292,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,Completed
728,1138,2017-02-20,2017-02-21,2017-02-23,1,3,True,2 days,False,1,70,1,0.05,47.851708,31581.64876292,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,Completed
728,1138,2017-02-20,2017-02-21,2017-02-23,1,3,True,2 days,False,2,56,1,0.1,47.851708,263183.91548292,Trek Domane SLR 6 Disc - 2017,9,7,2017,Completed
728,1138,2017-02-20,2017-02-21,2017-02-23,1,3,True,2 days,False,3,91,1,0.1,47.851708,16747.61928292,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,Completed
728,1138,2017-02-20,2017-02-21,2017-02-23,1,3,True,2 days,False,4,58,1,0.07,47.851708,239258.06148292,Trek Madone 9.2 - 2017,9,7,2017,Completed
729,897,2017-02-20,2017-02-22,2017-02-21,2,7,False,0 days,False,1,101,2,0.1,47.851708,16269.10220292,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,Completed
730,500,2017-02-21,2017-02-24,2017-02-22,2,6,False,0 days,False,1,59,2,0.05,47.851708,124413.96228292,Trek Domane S 5 Disc - 2017,9,7,2017,Completed
730,500,2017-02-21,2017-02-24,2017-02-22,2,6,False,0 days,False,2,79,1,0.1,47.851708,19283.759806920003,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,Completed
730,500,2017-02-21,2017-02-24,2017-02-22,2,6,False,0 days,False,3,96,2,0.07,47.851708,16747.61928292,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,Completed
730,500,2017-02-21,2017-02-24,2017-02-22,2,6,False,0 days,False,4,13,1,0.1,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
731,910,2017-02-25,2017-02-27,2017-02-27,3,9,False,0 days,True,1,91,1,0.05,47.851708,16747.61928292,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,Completed
731,910,2017-02-25,2017-02-27,2017-02-27,3,9,False,0 days,True,2,49,1,0.2,47.851708,167480.49948292,Trek Domane SL 6 - 2017,9,7,2017,Completed
731,910,2017-02-25,2017-02-27,2017-02-27,3,9,False,0 days,True,3,67,2,0.2,47.851708,12010.30019092,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,Completed
731,910,2017-02-25,2017-02-27,2017-02-27,3,9,False,0 days,True,4,29,1,0.2,47.851708,47851.22948292,Trek X-Caliber 8 - 2017,9,6,2017,Completed
732,147,2017-02-26,2017-02-27,2017-03-01,2,7,True,2 days,False,1,47,1,0.07,47.851708,253613.57388292,Trek Remedy 9.8 - 2017,9,6,2017,Completed
732,147,2017-02-26,2017-02-27,2017-03-01,2,7,True,2 days,False,2,4,2,0.07,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
733,832,2017-02-26,2017-03-01,2017-02-27,2,7,False,0 days,True,2,55,1,0.2,47.851708,129199.13308292,Trek Domane S 6 - 2017,9,7,2017,Completed
733,832,2017-02-26,2017-03-01,2017-02-27,2,7,False,0 days,True,3,102,2,0.1,47.851708,23446.858402920003,Electra Townie Original 7D - 2017,1,2,2017,Completed
734,939,2017-02-26,2017-02-28,2017-03-01,3,9,True,1 days,False,1,26,1,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
734,939,2017-02-26,2017-02-28,2017-03-01,3,9,True,1 days,False,2,3,1,0.05,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
734,939,2017-02-26,2017-02-28,2017-03-01,3,9,True,1 days,False,4,65,2,0.1,47.851708,16604.064158920002,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,Completed
736,184,2017-02-27,2017-02-28,2017-02-28,2,7,False,0 days,False,1,56,2,0.05,47.851708,263183.91548292,Trek Domane SLR 6 Disc - 2017,9,7,2017,Completed
736,184,2017-02-27,2017-02-28,2017-02-28,2,7,False,0 days,False,2,17,1,0.1,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
736,184,2017-02-27,2017-02-28,2017-02-28,2,7,False,0 days,False,3,62,2,0.2,47.851708,167480.49948292,Trek Boone 7 - 2017,9,4,2017,Completed
737,694,2017-02-27,2017-03-01,2017-02-28,2,6,False,0 days,False,1,52,1,0.05,47.851708,41917.61769092,Surly Steamroller - 2017,8,7,2017,Completed
737,694,2017-02-27,2017-03-01,2017-02-28,2,6,False,0 days,False,2,19,2,0.07,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
737,694,2017-02-27,2017-03-01,2017-02-28,2,6,False,0 days,False,3,77,2,0.07,47.851708,38280.88788292,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,Completed
737,694,2017-02-27,2017-03-01,2017-02-28,2,6,False,0 days,False,4,34,1,0.2,47.851708,22489.82424292,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,Completed
738,124,2017-02-28,2017-03-01,2017-03-03,1,2,True,2 days,False,1,82,2,0.07,47.851708,31581.64876292,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,Completed
738,124,2017-02-28,2017-03-01,2017-03-03,1,2,True,2 days,False,2,38,2,0.2,47.851708,26317.96088292,Haro Flightline Two 26 Plus - 2017,2,6,2017,Completed
738,124,2017-02-28,2017-03-01,2017-03-03,1,2,True,2 days,False,3,25,1,0.1,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
738,124,2017-02-28,2017-03-01,2017-03-03,1,2,True,2 days,False,4,63,1,0.07,47.851708,167480.49948292,Trek Boone Race Shop Limited - 2017,9,4,2017,Completed
739,49,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,1,3,1,0.2,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
740,1113,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,1,81,1,0.05,47.851708,52636.40028292,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,2017,Completed
740,1113,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,2,94,2,0.2,47.851708,11962.44848292,Haro Shredder Pro 20 - 2017,2,1,2017,Completed
740,1113,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,3,11,1,0.2,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
740,1113,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,4,19,1,0.2,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
740,1113,2017-02-28,2017-03-01,2017-03-02,2,6,True,1 days,False,5,12,2,0.07,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
741,119,2017-02-28,2017-03-01,2017-03-01,3,8,False,0 days,False,1,58,1,0.05,47.851708,239258.06148292,Trek Madone 9.2 - 2017,9,7,2017,Completed
741,119,2017-02-28,2017-03-01,2017-03-01,3,8,False,0 days,False,2,76,1,0.07,47.851708,14355.03388292,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,Completed
741,119,2017-02-28,2017-03-01,2017-03-01,3,8,False,0 days,False,3,21,2,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
741,119,2017-02-28,2017-03-01,2017-03-01,3,8,False,0 days,False,4,56,2,0.05,47.851708,263183.91548292,Trek Domane SLR 6 Disc - 2017,9,7,2017,Completed
742,433,2017-02-28,2017-03-01,2017-03-01,3,9,False,0 days,False,1,107,2,0.05,47.851708,19953.68371892,Sun Bicycles Cruz 7 - 2017,7,2,2017,Completed
742,433,2017-02-28,2017-03-01,2017-03-01,3,9,False,0 days,False,2,45,1,0.07,47.851708,41630.50744292,Haro SR 1.2 - 2017,2,6,2017,Completed
743,137,2017-03-01,2017-03-04,2017-03-04,2,6,False,0 days,False,1,80,1,0.05,47.851708,36462.52297892,Sun Bicycles Brickell Tandem CB - 2017,7,3,2017,Completed
744,166,2017-03-01,2017-03-02,2017-03-02,2,7,False,0 days,False,1,33,2,0.2,47.851708,22489.82424292,Surly Wednesday Frameset - 2017,8,6,2017,Completed
745,698,2017-03-01,2017-03-03,2017-03-03,2,7,False,0 days,False,1,95,2,0.05,47.851708,14355.03388292,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,Completed
745,698,2017-03-01,2017-03-03,2017-03-03,2,7,False,0 days,False,2,22,2,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
745,698,2017-03-01,2017-03-03,2017-03-03,2,7,False,0 days,False,3,78,1,0.1,47.851708,31007.42826692,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,Completed
